"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784134396465074466","Sat Apr 27 08:36:39 +0000 2024","1","@AKU_dgn3putra Pelangaran etik tetap. Gibran pake paman buat rubah UU juga tetap pelanggaran Bagi bagi sembako juga terbukti. Cuma konstitusi tetap memenangkan 02. Jadi secara hukum amin kalah. Menerima kekalahan bukan berarti mentolelir kecurangannya","1784139585439903783","","AKU_dgn3putra","in","Bumi","0","1","0","https://twitter.com/pakaipeci/status/1784139585439903783","99926414","pakaipeci"
"1784139495878930605","Sat Apr 27 08:36:18 +0000 2024","0","Dampingi Gibran bertemu SBY AHY: Demokrat all-out menangkan Prabowo Gibran. vw^ AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/Os2wneAfeS","1784139495878930605","https://pbs.twimg.com/media/GF9HZSrbgAAltnq.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784139495878930605","2757220911","Denatataa"
"1784123836914663854","Sat Apr 27 08:36:12 +0000 2024","0","@kompascom Lhoo lha emang menteri2 PDIP yang melantik TKN Prabowo-Gibran? Aneh. Makin ke sini kok makin ke situ https://t.co/Tjy4E2eYgT","1784139471409340622","https://pbs.twimg.com/media/GMKJXrnaMAAksfL.jpg","kompascom","in","","0","0","0","https://twitter.com/ZrahayuRahayu/status/1784139471409340622","1737726108420943872","ZrahayuRahayu"
"1784139330195427744","Sat Apr 27 08:35:38 +0000 2024","0","AHY sebut hilirisasi warisan SBY Prabowo-Gibran diminta perkuat lagi agromaritim.. rlw AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/Wq5mPZWQuS","1784139330195427744","https://pbs.twimg.com/media/GF4Mx0HboAAqRNS.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784139330195427744","2757220911","Denatataa"
"1784139317075644750","Sat Apr 27 08:35:35 +0000 2024","0","https://t.co/o31ZJGScGG Sosialisasi Indeks Desa Bagi Tenaga Pendamping Profesional Wilayah Sumat... @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie","1784139317075644750","","","in","Banda Aceh, Prov Aceh","0","0","0","https://twitter.com/reni_rescor/status/1784139317075644750","131053267","reni_rescor"
"1784129064942309440","Sat Apr 27 08:35:19 +0000 2024","3","@_sekarkinanthi_ @Gerindra @fadlizon @psi_id @prabowo @Dahnilanzar @andre_rosiade @bang_dasco @jokowi @Dennysiregar7 @Aryprasetyo85 @aariejazz @ZUL_Hasan @golkarpedia @golkar_id @Fahrihamzah @bjah89 @branjangankawat @BiLLRaY2019 @NgkongRoses @YRadianto @PartBurungGalak @CherylTanzil @grace_nat @03__nakula @DedynurPalakka @gibran_tweet @dewiirawan13 @hilalmultibiz @DS_yantie @widarto63285827 @seruanhl @RIPDEMOKRASI DNA Pengkhianat Soemitro.... https://t.co/Xi3T7Bh9Ba","1784139251657093185","https://pbs.twimg.com/media/GMKJIqYasAA0GGr.jpg","Dargomb33306384","in","","0","0","3","https://twitter.com/Dargomb33306384/status/1784139251657093185","1077474025662668800","Dargomb33306384"
"1784139199933001820","Sat Apr 27 08:35:07 +0000 2024","0","Terbukti menangkan pilpres 2 kali pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. c^k PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/AMfBReLG53","1784139199933001820","https://pbs.twimg.com/media/GFJ7HBvaQAAVadm.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784139199933001820","2757220911","Denatataa"
"1784139181675180505","Sat Apr 27 08:35:03 +0000 2024","0","All out menangkan Prabowo Gibran AHY: Kita wujudkan kesejahteraan rakyat.. \m_ PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/toccRHhBxC","1784139181675180505","https://pbs.twimg.com/media/GEmrGegbYAADbIg.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784139181675180505","2757220911","Denatataa"
"1784139156538687673","Sat Apr 27 08:34:57 +0000 2024","0","Kegiatan pendataan IDM (Indeks Desa Membangun) Kementerian Desa PDTT rutin dilaksanakan oleh TPP #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/yTJ8FxpRSW","1784139156538687673","https://pbs.twimg.com/media/GMKJGYNawAAzahF.jpg","","in","","0","0","0","https://twitter.com/Tyosuli40238391/status/1784139156538687673","1600104121998065664","Tyosuli40238391"
"1784092671239389308","Sat Apr 27 08:34:16 +0000 2024","0","@tppkemendes @halimiskandarnu @jokowi @prabowo @gibran_tweet @taufikmadjid71 @malik_haramain @imansyukri Sukses Gus. Menteri... IDM-2024","1784138984366674323","","tppkemendes","in","","0","0","0","https://twitter.com/nisarasyid18/status/1784138984366674323","1704655765917900800","nisarasyid18"
